time_s,ae
12.833,0.073407
12.834,0.078707
12.835,0.07828
12.836,0.072558
12.837,0.077757
12.838,0.072035
12.839,0.077164
12.84,0.076649
12.841,0.076499
12.842,0.071158
12.843,0.070988
12.844,0.070419
12.845,0.070594
12.846,0.070368
12.847,0.070505
12.848,0.070622
12.849,0.070338
12.85,0.070415
12.851,0.070473
12.852,0.070129
12.853,0.070145
12.854,0.070522
12.855,0.070116
12.856,0.075724
12.857,0.070383
12.858,0.070294
12.859,0.070565
12.86,0.075618
12.861,0.075822
12.862,0.075622
12.863,0.070663
12.864,0.070821
12.865,0.070957
12.866,0.070687
12.867,0.070776
12.868,0.070842
12.869,0.07012
12.87,0.070519
12.871,0.070513
12.872,0.069719
12.873,0.069663
12.874,0.069583
12.875,0.069096
12.876,0.068584
12.877,0.068047
12.878,0.067483
12.879,0.066895
12.88,0.06628
12.881,0.06564
12.882,0.064973
12.883,0.065043
12.884,0.06356
12.885,0.063194
12.886,0.062802
12.887,0.062001
12.888,0.061172
12.889,0.060698
12.89,0.059813
12.891,0.059283
12.892,0.058725
12.893,0.058138
12.894,0.057523
12.895,0.056879
12.896,0.056207
12.897,0.055887
12.898,0.055157
12.899,0.054778
12.9,0.053989
12.901,0.057662
12.902,0.057165
12.903,0.056637
12.904,0.05608
12.905,0.055874
12.906,0.055255
12.907,0.054987
12.908,0.054689
12.909,0.050493
12.91,0.046678
12.911,0.050184
12.912,0.046369
12.913,0.050131
12.914,0.050057
12.915,0.050333
12.916,0.050196
12.917,0.050407
12.918,0.046592
12.919,0.047153
12.92,0.0473
12.921,0.047415
12.922,0.047879
12.923,0.047928
12.924,0.047944
12.925,0.048309
12.926,0.049022
12.927,0.04932
12.928,0.049204
12.929,0.046152
12.93,0.046383
12.931,0.046962
12.932,0.049926
12.933,0.050402
12.934,0.047351
12.935,0.047412
12.936,0.050483
12.937,0.047813
12.938,0.044761
12.939,0.044718
12.94,0.047581
12.941,0.044911
12.942,0.044764
12.943,0.044201
12.944,0.043984
12.945,0.040933
12.946,0.04068
12.947,0.040393
12.948,0.04007
12.949,0.039711
12.95,0.039317
12.951,0.035884
12.952,0.038039
12.953,0.037537
12.954,0.034485
12.955,0.034328
12.956,0.033754
12.957,0.030702
12.958,0.032496
12.959,0.029824
12.96,0.029141
12.961,0.02842
12.962,0.028044
12.963,0.027632
12.964,0.024962
12.965,0.024894
12.966,0.022224
12.967,0.022119
12.968,0.021977
12.969,0.021798
12.97,0.021963
12.971,0.019674
12.972,0.020183
12.973,0.020274
12.974,0.020708
12.975,0.019183
12.976,0.019579
12.977,0.018054
12.978,0.018794
12.979,0.019116
12.98,0.020163
12.981,0.019018
12.982,0.019646
12.983,0.018883
12.984,0.019473
12.985,0.020406
12.986,0.020919
12.987,0.020156
12.988,0.021395
12.989,0.02025
12.99,0.021069
12.991,0.021849
12.992,0.021086
12.993,0.021829
12.994,0.023961
12.995,0.023198
12.996,0.022054
12.997,0.02268
12.998,0.023269
12.999,0.022506
13.0,0.022674
13.001,0.021911
13.002,0.022803
13.003,0.022894
13.004,0.02175
13.005,0.021802
13.006,0.021816
13.007,0.020671
13.008,0.020646
13.009,0.0202
13.01,0.019056
13.011,0.018953
13.012,0.018429
13.013,0.017285
13.014,0.016723
13.015,0.015578
13.016,0.014977
13.017,0.014717
13.018,0.013192
13.019,0.012512
13.02,0.011367
13.021,0.010649
13.022,0.010272
13.023,0.009128
13.024,0.008712
13.025,0.008257
13.026,0.007113
13.027,0.006619
13.028,0.005856
13.029,0.005322
13.03,0.005131
13.031,0.003986
13.032,0.003756
13.033,0.002993
13.034,0.003104
13.035,0.003177
13.036,0.002414
13.037,0.002446
13.038,0.002065
13.039,0.002058
13.04,0.002012
13.041,0.002012
13.042,0.002308
13.043,0.001927
13.044,0.002565
13.045,0.002565
13.046,0.002782
13.047,0.003341
13.048,0.003341
13.049,0.003861
13.05,0.003861
13.051,0.004341
13.052,0.004781
13.053,0.004781
13.054,0.005183
13.055,0.005564
13.056,0.005544
13.057,0.005867
13.058,0.005867
13.059,0.005768
13.06,0.005768
13.061,0.00563
13.062,0.005452
13.063,0.005452
13.064,0.005235
13.065,0.005235
13.066,0.004978
13.067,0.004978
13.068,0.004682
13.069,0.003966
13.07,0.003966
13.071,0.003209
13.072,0.003209
13.073,0.002795
13.074,0.00196
13.075,0.00196
13.076,0.001086
13.077,0.001086
13.078,0.000553
13.079,0.000553
13.08,-1.8e-05
13.081,-0.000629
13.082,-0.00128
13.083,-0.00128
13.084,-0.001969
13.085,-0.001588
13.086,-0.002316
13.087,-0.002316
13.088,-0.002703
13.089,-0.002703
13.09,-0.003128
13.091,-0.003128
13.092,-0.003975
13.093,-0.004478
13.094,-0.004478
13.095,-0.005403
13.096,-0.005403
13.097,-0.005985
13.098,-0.006606
13.099,-0.006224
13.1,-0.006884
13.101,-0.006503
13.102,-0.00682
13.103,-0.007558
13.104,-0.007176
13.105,-0.007571
13.106,-0.008005
13.107,-0.008859
13.108,-0.008477
13.109,-0.007714
13.11,-0.008226
13.111,-0.007081
13.112,-0.009364
13.113,-0.00822
13.114,-0.007457
13.115,-0.008084
13.116,-0.007321
13.117,-0.007605
13.118,-0.008308
13.119,-0.007545
13.12,-0.007906
13.121,-0.006762
13.122,-0.007161
13.123,-0.008361
13.124,-0.008836
13.125,-0.00935
13.126,-0.008587
13.127,-0.007443
13.128,-0.007994
13.129,-0.008965
13.13,-0.008202
13.131,-0.00883
13.132,-0.008067
13.133,-0.008732
13.134,-0.009817
13.135,-0.008672
13.136,-0.009795
13.137,-0.010954
13.138,-0.00981
13.139,-0.013005
13.14,-0.012242
13.141,-0.013133
13.142,-0.011989
13.143,-0.013679
13.144,-0.014644
13.145,-0.0135
13.146,-0.014884
13.147,-0.014121
13.148,-0.015161
13.149,-0.016237
13.15,-0.015474
13.151,-0.016969
13.152,-0.018119
13.153,-0.016975
13.154,-0.018162
13.155,-0.019385
13.156,-0.018241
13.157,-0.019501
13.158,-0.020797
13.159,-0.021749
13.16,-0.023118
13.161,-0.021592
13.162,-0.020066
13.163,-0.021471
13.164,-0.022531
13.165,-0.021005
13.166,-0.021719
13.167,-0.023232
13.168,-0.024018
13.169,-0.022492
13.17,-0.023313
13.171,-0.024552
13.172,-0.022644
13.173,-0.023155
13.174,-0.024083
13.175,-0.025046
13.176,-0.026043
13.177,-0.027076
13.178,-0.027762
13.179,-0.025855
13.18,-0.023566
13.181,-0.024668
13.182,-0.025042
13.183,-0.026214
13.184,-0.023924
13.185,-0.024748
13.186,-0.025606
13.187,-0.026881
13.188,-0.024592
13.189,-0.025518
13.19,-0.026479
13.191,-0.027473
13.192,-0.0285
13.193,-0.026212
13.194,-0.030656
13.195,-0.031784
13.196,-0.032945
13.197,-0.030656
13.198,-0.03185
13.199,-0.029179
13.2,-0.033954
13.201,-0.031665
13.202,-0.032957
13.203,-0.033899
13.204,-0.035255
13.205,-0.032967
13.206,-0.033974
13.207,-0.035012
13.208,-0.036465
13.209,-0.037567
13.21,-0.038701
13.211,-0.039865
13.212,-0.037194
13.213,-0.038009
13.214,-0.039236
13.215,-0.044454
13.216,-0.045392
13.217,-0.04234
13.218,-0.043309
13.219,-0.044307
13.22,-0.041256
13.221,-0.041903
13.222,-0.04258
13.223,-0.043669
13.224,-0.044406
13.225,-0.045172
13.226,-0.045586
13.227,-0.04641
13.228,-0.047264
13.229,-0.048146
13.23,-0.048675
13.231,-0.049232
13.232,-0.049818
13.233,-0.050433
13.234,-0.051075
13.235,-0.046879
13.236,-0.04793
13.237,-0.048246
13.238,-0.048589
13.239,-0.049341
13.24,-0.049739
13.241,-0.050163
13.242,-0.050614
13.243,-0.051473
13.244,-0.051977
13.245,-0.052507
13.246,-0.053062
13.247,-0.053262
13.248,-0.054251
13.249,-0.054502
13.25,-0.055159
13.251,-0.055842
13.252,-0.056168
13.253,-0.0569
13.254,-0.057275
13.255,-0.057674
13.256,-0.063503
13.257,-0.063974
13.258,-0.064468
13.259,-0.05989
13.26,-0.065524
13.261,-0.060565
13.262,-0.061128
13.263,-0.061332
13.264,-0.06194
13.265,-0.06257
13.266,-0.062459
13.267,-0.063133
13.268,-0.063065
13.269,-0.063782
13.27,-0.063757
13.271,-0.064135
13.272,-0.064151
13.273,-0.064569
13.274,-0.065008
13.275,-0.065086
13.276,-0.071023
13.277,-0.071159
13.278,-0.071697
13.279,-0.065975
13.28,-0.066149
13.281,-0.072277
13.282,-0.066555
13.283,-0.066786
13.284,-0.067416
13.285,-0.067301
13.286,-0.067585
13.287,-0.067887
13.288,-0.068206
13.289,-0.068542
13.29,-0.068514
13.291,-0.068883
13.292,-0.069269
13.293,-0.068908
13.294,-0.069326
13.295,-0.06976
13.296,-0.069827
13.297,-0.070291
13.298,-0.070007
13.299,-0.070501
13.3,-0.070629
13.301,-0.070389
13.302,-0.070926
13.303,-0.071095
13.304,-0.071278
13.305,-0.071474
13.306,-0.071684
13.307,-0.071524
13.308,-0.071759
13.309,-0.072006
13.31,-0.072266
13.311,-0.072537
13.312,-0.072439
13.313,-0.072734
13.314,-0.072659
13.315,-0.072594
13.316,-0.072541
13.317,-0.073261
13.318,-0.073609
13.319,-0.073586
13.32,-0.073573
13.321,-0.07357
13.322,-0.073957
13.323,-0.074354
13.324,-0.073996
13.325,-0.074792
13.326,-0.074833
13.327,-0.074882
13.328,-0.07532
13.329,-0.075384
13.33,-0.075838
13.331,-0.075917
13.332,-0.076003
13.333,-0.076477
13.334,-0.076576
13.335,-0.077063
13.336,-0.077175
13.337,-0.077292
13.338,-0.077795
13.339,-0.077922
13.34,-0.078055
13.341,-0.078573
13.342,-0.078715
13.343,-0.079243
13.344,-0.079392
13.345,-0.079546
13.346,-0.079703
13.347,-0.079863
13.348,-0.080027
13.349,-0.080573
13.35,-0.080742
13.351,-0.080912
13.352,-0.081085
13.353,-0.080878
13.354,-0.081054
13.355,-0.08085
13.356,-0.081028
13.357,-0.080825
13.358,-0.080623
13.359,-0.08042
13.36,-0.0806
13.361,-0.080016
13.362,-0.079814
13.363,-0.07961
13.364,-0.079406
13.365,-0.0792
13.366,-0.079375
13.367,-0.079166
13.368,-0.078574
13.369,-0.07836
13.37,-0.078144
13.371,-0.077545
13.372,-0.077324
13.373,-0.077099
13.374,-0.076871
13.375,-0.077021
13.376,-0.076786
13.377,-0.076164
13.378,-0.076302
13.379,-0.076052
13.38,-0.075798
13.381,-0.07592
13.382,-0.075656
13.383,-0.075386
13.384,-0.075491
13.385,-0.075209
13.386,-0.075302
13.387,-0.075388
13.388,-0.075466
13.389,-0.075919
13.39,-0.075984
13.391,-0.076041
13.392,-0.07609
13.393,-0.076513
13.394,-0.076545
13.395,-0.076951
13.396,-0.077347
13.397,-0.077735
13.398,-0.078113
13.399,-0.078481
13.4,-0.078458
13.401,-0.078807
13.402,-0.079145
13.403,-0.079855
13.404,-0.07979
13.405,-0.080478
13.406,-0.080773
13.407,-0.080675
13.408,-0.080946
13.409,-0.081206
13.41,-0.081452
13.411,-0.081687
13.412,-0.08191
13.413,-0.081738
13.414,-0.081553
13.415,-0.081736
13.416,-0.081523
13.417,-0.081679
13.418,-0.081057
13.419,-0.080803
13.42,-0.080533
13.421,-0.08025
13.422,-0.07957
13.423,-0.079256
13.424,-0.078926
13.425,-0.0782
13.426,-0.077458
13.427,-0.077081
13.428,-0.076306
13.429,-0.075514
13.43,-0.074705
13.431,-0.07388
13.432,-0.073037
13.433,-0.072559
13.434,-0.071681
13.435,-0.070786
13.436,-0.070253
13.437,-0.069321
13.438,-0.068752
13.439,-0.068164
13.44,-0.067556
13.441,-0.06693
13.442,-0.066284
13.443,-0.066
13.444,-0.065696
13.445,-0.064991
13.446,-0.064646
13.447,-0.064663
13.448,-0.064659
13.449,-0.065016
13.45,-0.064969
13.451,-0.065282
13.452,-0.065193
13.453,-0.065464
13.454,-0.066094
13.455,-0.065939
13.456,-0.066525
13.457,-0.066706
13.458,-0.067246
13.459,-0.067382
13.46,-0.067876
13.461,-0.068347
13.462,-0.068412
13.463,-0.069217
13.464,-0.069233
13.465,-0.06999
13.466,-0.069959
13.467,-0.070666
13.468,-0.070586
13.469,-0.071243
13.47,-0.071113
13.471,-0.070957
13.472,-0.076291
13.473,-0.075676
13.474,-0.07148
13.475,-0.071221
13.476,-0.070936
13.477,-0.071005
13.478,-0.069903
13.479,-0.069538
13.48,-0.068764
13.481,-0.068344
13.482,-0.067516
13.483,-0.067041
13.484,-0.066157
13.485,-0.065627
13.486,-0.064687
13.487,-0.063719
13.488,-0.062723
13.489,-0.061698
13.49,-0.060643
13.491,-0.063789
13.492,-0.062648
13.493,-0.061477
13.494,-0.056518
13.495,-0.059047
13.496,-0.054087
13.497,-0.053209
13.498,-0.051919
13.499,-0.05098
13.5,-0.049629
13.501,-0.045052
13.502,-0.044051
13.503,-0.043402
13.504,-0.042722
13.505,-0.042392
13.506,-0.04165
13.507,-0.041258
13.508,-0.041597
13.509,-0.041523
13.51,-0.041418
13.511,-0.041662
13.512,-0.041873
13.513,-0.042435
13.514,-0.042963
13.515,-0.043078
13.516,-0.043923
13.517,-0.044354
13.518,-0.045133
13.519,-0.045497
13.52,-0.04621
13.521,-0.04354
13.522,-0.044219
13.523,-0.044866
13.524,-0.045097
13.525,-0.046057
13.526,-0.046602
13.527,-0.047113
13.528,-0.047972
13.529,-0.048415
13.53,-0.045363
13.531,-0.045771
13.532,-0.049536
13.533,-0.046866
13.534,-0.047171
13.535,-0.047059
13.536,-0.047294
13.537,-0.044624
13.538,-0.044442
13.539,-0.044225
13.54,-0.043973
13.541,-0.043684
13.542,-0.043743
13.543,-0.043384
13.544,-0.039951
13.545,-0.039175
13.546,-0.038745
13.547,-0.038279
13.548,-0.037777
13.549,-0.034343
13.55,-0.033805
13.551,-0.03323
13.552,-0.035024
13.553,-0.031972
13.554,-0.030907
13.555,-0.030187
13.556,-0.027516
13.557,-0.026759
13.558,-0.025965
13.559,-0.022914
13.56,-0.022464
13.561,-0.021978
13.562,-0.019307
13.563,-0.019165
13.564,-0.018604
13.565,-0.018388
13.566,-0.016481
13.567,-0.016227
13.568,-0.016699
13.569,-0.017133
13.57,-0.015608
13.571,-0.01789
13.572,-0.016745
13.573,-0.017067
13.574,-0.018114
13.575,-0.016969
13.576,-0.015825
13.577,-0.016834
13.578,-0.017805
13.579,-0.018357
13.58,-0.017594
13.581,-0.018489
13.582,-0.019727
13.583,-0.018964
13.584,-0.020164
13.585,-0.020945
13.586,-0.020182
13.587,-0.021305
13.588,-0.022391
13.589,-0.023056
13.59,-0.023683
13.591,-0.02292
13.592,-0.022539
13.593,-0.02444
13.594,-0.023677
13.595,-0.022914
13.596,-0.023807
13.597,-0.022662
13.598,-0.023135
13.599,-0.023187
13.6,-0.022424
13.601,-0.022056
13.602,-0.022031
13.603,-0.020887
13.604,-0.020822
13.605,-0.020338
13.606,-0.019194
13.607,-0.01867
13.608,-0.018489
13.609,-0.017888
13.61,-0.016743
13.611,-0.015217
13.612,-0.014577
13.613,-0.013897
13.614,-0.012371
13.615,-0.012034
13.616,-0.010126
13.617,-0.009368
13.618,-0.008952
13.619,-0.007426
13.62,-0.00659
13.621,-0.006095
13.622,-0.004569
13.623,-0.004417
13.624,-0.003273
13.625,-0.003233
13.626,-0.00247
13.627,-0.0022
13.628,-0.001437
13.629,-0.000674
13.63,-0.000364
13.631,-0.000397
13.632,-0.000397
13.633,-0.000391
13.634,-0.000391
13.635,-0.000345
13.636,-0.000345
13.637,-0.000641
13.638,-0.001279
13.639,-0.001279
13.64,-0.001877
13.641,-0.001877
13.642,-0.002193
13.643,-0.002574
13.644,-0.003054
13.645,-0.003436
13.646,-0.003817
13.647,-0.004258
13.648,-0.004278
13.649,-0.004659
13.65,-0.005021
13.651,-0.005403
13.652,-0.005725
13.653,-0.006106
13.654,-0.006008
13.655,-0.005869
13.656,-0.006251
13.657,-0.006073
13.658,-0.006455
13.659,-0.006238
13.66,-0.006238
13.661,-0.006363
13.662,-0.005685
13.663,-0.005685
13.664,-0.00535
13.665,-0.00535
13.666,-0.004593
13.667,-0.004593
13.668,-0.003798
13.669,-0.003344
13.67,-0.002851
13.671,-0.002851
13.672,-0.001937
13.673,-0.001937
13.674,-0.001366
13.675,-0.000755
13.676,-0.000373
13.677,-0.000373
13.678,0.000277
13.679,0.000277
13.68,0.000585
13.681,0.001314
13.682,0.001314
13.683,0.002082
13.684,0.0017
13.685,0.002507
13.686,0.003353
13.687,0.003353
13.688,0.004239
13.689,0.004239
13.69,0.004782
13.691,0.005745
13.692,0.005745
13.693,0.006366
13.694,0.006366
13.695,0.007026
13.696,0.008106
13.697,0.007725
13.698,0.008844
13.699,0.008462
13.7,0.009239
13.701,0.010054
13.702,0.009291
13.703,0.010526
13.704,0.009764
13.705,0.010275
13.706,0.010825
13.707,0.010443
13.708,0.011032
13.709,0.009887
13.71,0.010514
13.711,0.010798
13.712,0.010035
13.713,0.010357
13.714,0.010718
13.715,0.009954
13.716,0.010353
13.717,0.009209
13.718,0.009646
13.719,0.010503
13.72,0.009359
13.721,0.009872
13.722,0.009109
13.723,0.009279
13.724,0.009869
13.725,0.009106
13.726,0.009734
13.727,0.010399
13.728,0.009254
13.729,0.009958
13.73,0.008813
13.731,0.009554
13.732,0.010332
13.733,0.009188
13.734,0.010385
13.735,0.011239
13.736,0.010094
13.737,0.010985
13.738,0.012295
13.739,0.01115
13.74,0.012116
13.741,0.013881
13.742,0.012737
13.743,0.013776
13.744,0.015234
13.745,0.01409
13.746,0.017498
13.747,0.016735
13.748,0.017922
13.749,0.019146
13.75,0.018383
13.751,0.019261
13.752,0.020558
13.753,0.02189
13.754,0.020746
13.755,0.022115
13.756,0.02352
13.757,0.021994
13.758,0.02085
13.759,0.024531
13.76,0.023005
13.761,0.024137
13.762,0.025304
13.763,0.026125
13.764,0.0246
13.765,0.025456
13.766,0.023931
13.767,0.024823
13.768,0.025749
13.769,0.023842
13.77,0.024805
13.771,0.025803
13.772,0.026454
13.773,0.027521
13.774,0.025614
13.775,0.026335
13.776,0.027472
13.777,0.024801
13.778,0.029086
13.779,0.027179
13.78,0.028037
13.781,0.025748
13.782,0.027022
13.783,0.030817
13.784,0.028528
13.785,0.029903
13.786,0.027233
13.787,0.028261
13.788,0.029703
13.789,0.030416
13.79,0.028128
13.791,0.029255
13.792,0.033899
13.793,0.031228
13.794,0.032455
13.795,0.033333
13.796,0.034623
13.797,0.032335
13.798,0.033277
13.799,0.034252
13.8,0.035259
13.801,0.036679
13.802,0.034009
13.803,0.035079
13.804,0.039986
13.805,0.041151
13.806,0.038099
13.807,0.038914
13.808,0.04407
13.809,0.041018
13.81,0.038348
13.811,0.039255
13.812,0.040193
13.813,0.041162
13.814,0.04216
13.815,0.042808
13.816,0.043867
13.817,0.044574
13.818,0.045309
13.819,0.046076
13.82,0.046871
13.821,0.043438
13.822,0.044262
13.823,0.045116
13.824,0.045617
13.825,0.046146
13.826,0.046704
13.827,0.047671
13.828,0.048286
13.829,0.048928
13.83,0.049598
13.831,0.050295
13.832,0.05102
13.833,0.05139
13.834,0.052169
13.835,0.052974
13.836,0.053425
13.837,0.053903
13.838,0.054788
13.839,0.055318
13.84,0.055493
13.841,0.056074
13.842,0.056681
13.843,0.056932
13.844,0.05759
13.845,0.05751
13.846,0.058217
13.847,0.058186
13.848,0.063919
13.849,0.058959
13.85,0.059382
13.851,0.059448
13.852,0.05487
13.853,0.054959
13.854,0.055453
13.855,0.055589
13.856,0.056129
13.857,0.05631
13.858,0.056514
13.859,0.057122
13.86,0.057371
13.861,0.058023
13.862,0.058315
13.863,0.05901
13.864,0.059345
13.865,0.060083
13.866,0.060842
13.867,0.06124
13.868,0.062041
13.869,0.06248
13.87,0.06332
13.871,0.064181
13.872,0.064679
13.873,0.065579
13.874,0.066116
13.875,0.067054
13.876,0.067628
13.877,0.068222
13.878,0.068834
13.879,0.069464
13.88,0.069731
13.881,0.07604
13.882,0.070699
13.883,0.0714
13.884,0.077048
13.885,0.071707
13.886,0.072077
13.887,0.072081
13.888,0.077859
13.889,0.077912
13.89,0.072571
13.891,0.072639
13.892,0.07234
13.893,0.072438
13.894,0.071788
13.895,0.071915
13.896,0.071675
13.897,0.07183
13.898,0.071617
13.899,0.071419
13.9,0.071615
13.901,0.071443
13.902,0.071665
13.903,0.071519
13.904,0.071385
13.905,0.071645
13.906,0.071535
13.907,0.071818
13.908,0.077378
13.909,0.077694
13.91,0.077641
13.911,0.077979
13.912,0.072257
13.913,0.072224
13.914,0.072583
13.915,0.07257
13.916,0.072567
13.917,0.072955
13.918,0.073733
13.919,0.073756
13.92,0.07417
13.921,0.074211
13.922,0.074641
13.923,0.07508
13.924,0.075526
13.925,0.075598
13.926,0.076059
13.927,0.076145
13.928,0.082822
13.929,0.0771
13.93,0.0838
13.931,0.078078
13.932,0.084421
13.933,0.078318
13.934,0.078827
13.935,0.079341
13.936,0.07986
13.937,0.080001
13.938,0.080529
13.939,0.080679
13.94,0.081214
13.941,0.08137
13.942,0.08153
13.943,0.081693
13.944,0.081859
13.945,0.081646
13.946,0.081817
13.947,0.081608
13.948,0.081783
13.949,0.081577
13.95,0.081373
13.951,0.081168
13.952,0.080966
13.953,0.080764
13.954,0.080562
13.955,0.086262
13.956,0.079777
13.957,0.079574
13.958,0.079371
13.959,0.078785
13.96,0.078578
13.961,0.078371
13.962,0.078162
13.963,0.077952
13.964,0.077739
13.965,0.077523
13.966,0.077305
13.967,0.077084
13.968,0.076859
13.969,0.077013
13.97,0.076781
13.971,0.076545
13.972,0.076687
13.973,0.076442
13.974,0.076575
13.975,0.082929
13.976,0.083046
13.977,0.076561
13.978,0.082881
13.979,0.076777
13.98,0.077257
13.981,0.07735
13.982,0.077436
13.983,0.077515
13.984,0.077587
13.985,0.078033
13.986,0.07809
13.987,0.078521
13.988,0.078943
13.989,0.078976
13.99,0.07938
13.991,0.079395
13.992,0.079783
13.993,0.080161
13.994,0.080148
13.995,0.086578
13.996,0.080856
13.997,0.080813
13.998,0.081141
13.999,0.081076
14.0,0.081001
14.001,0.080913
14.002,0.081197
14.003,0.081087
14.004,0.080965
14.005,0.080831
14.006,0.080303
14.007,0.079763
14.008,0.079591
14.009,0.079024
14.01,0.078826
14.011,0.078231
14.012,0.077624
14.013,0.077384
14.014,0.076748
14.015,0.076097
14.016,0.075814
14.017,0.075134
14.018,0.07482
14.019,0.074491
14.02,0.079888
14.021,0.07951
14.022,0.078736
14.023,0.072632
14.024,0.072222
14.025,0.071795
14.026,0.071733
14.027,0.071272
14.028,0.070793
14.029,0.070297
14.03,0.070164
14.031,0.070013
14.032,0.069843
14.033,0.070037
14.034,0.069449
14.035,0.069605
14.036,0.06936
14.037,0.069477
14.038,0.069575
14.039,0.074669
14.04,0.074706
14.041,0.074723
14.042,0.074719
14.043,0.069378
14.044,0.069734
14.045,0.069688
14.046,0.070002
14.047,0.069913
14.048,0.070183
14.049,0.070432
14.05,0.070659
14.051,0.070481
14.052,0.070663
14.053,0.070821
14.054,0.070957
14.055,0.071069
14.056,0.071158
14.057,0.071223
14.058,0.070883
14.059,0.071282
14.06,0.070894
14.061,0.070482
14.062,0.070426
14.063,0.069965
14.064,0.069478
14.065,0.069347
14.066,0.069192
14.067,0.068628
14.068,0.068039
14.069,0.067043
14.07,0.066784
14.071,0.066117
14.072,0.065805
14.073,0.064704
14.074,0.063957
14.075,0.063565
14.076,0.062382
14.077,0.061554
14.078,0.061079
14.079,0.060194
14.08,0.059283
14.081,0.058725
14.082,0.058138
14.083,0.057141
14.084,0.056879
14.085,0.055825
14.086,0.055506
14.087,0.054394
14.088,0.054015
14.089,0.053226
14.09,0.052789
14.091,0.05194
14.092,0.051824
14.093,0.050915
14.094,0.050739
14.095,0.050151
14.096,0.049915
14.097,0.049647
14.098,0.04973
14.099,0.0494
14.1,0.049039
14.101,0.049029
14.102,0.048987
14.103,0.049294
14.104,0.049189
14.105,0.049433
14.106,0.049263
14.107,0.049442
14.108,0.049589
14.109,0.046156
14.11,0.04627
14.111,0.046734
14.112,0.046783
14.113,0.047181
14.114,0.047165
14.115,0.047496
14.116,0.047794
14.117,0.048059
14.118,0.04829
14.119,0.048488
14.12,0.048651
14.121,0.048781
14.122,0.045729
14.123,0.045825
14.124,0.046268
14.125,0.045913
14.126,0.045906
14.127,0.045862
14.128,0.046167
14.129,0.046055
14.13,0.043004
14.131,0.042857
14.132,0.042675
14.133,0.045258
14.134,0.042206
14.135,0.041919
14.136,0.038867
14.137,0.038544
14.138,0.037804
14.139,0.037409
14.14,0.036979
14.141,0.033928
14.142,0.033461
14.143,0.032959
14.144,0.032421
14.145,0.032228
14.146,0.029176
14.147,0.028947
14.148,0.028298
14.149,0.027996
14.15,0.027657
14.151,0.024987
14.152,0.024611
14.153,0.024199
14.154,0.023749
14.155,0.021461
14.156,0.021356
14.157,0.021214
14.158,0.021035
14.159,0.019127
14.16,0.019293
14.161,0.019421
14.162,0.019511
14.163,0.017985
14.164,0.01842
14.165,0.018817
14.166,0.017672
14.167,0.018031
14.168,0.018353
14.169,0.0194
14.17,0.018255
14.171,0.018883
14.172,0.019854
14.173,0.01871
14.174,0.019643
14.175,0.020538
14.176,0.019775
14.177,0.020632
14.178,0.02145
14.179,0.020687
14.18,0.021086
14.181,0.021829
14.182,0.021447
14.183,0.022151
14.184,0.022435
14.185,0.021672
14.186,0.022299
14.187,0.022887
14.188,0.022124
14.189,0.022293
14.19,0.022803
14.191,0.022422
14.192,0.022513
14.193,0.022565
14.194,0.021802
14.195,0.021434
14.196,0.021409
14.197,0.020265
14.198,0.019819
14.199,0.020097
14.2,0.019574
14.201,0.018429
14.202,0.017867
14.203,0.017265
14.204,0.016502
14.205,0.01548
14.206,0.015182
14.207,0.013656
14.208,0.012938
14.209,0.011793
14.21,0.011035
14.211,0.011001
14.212,0.009475
14.213,0.00902
14.214,0.007876
14.215,0.007381
14.216,0.006848
14.217,0.005704
14.218,0.004941
14.219,0.004368
14.22,0.004137
14.221,0.003486
14.222,0.003104
14.223,0.002341
14.224,0.002032
14.225,0.001651
14.226,0.002058
14.227,0.001295
14.228,0.001295
14.229,0.001631
14.23,0.001631
14.231,0.001927
14.232,0.002183
14.233,0.002183
14.234,0.0024
14.235,0.0024
14.236,0.002959
14.237,0.002959
14.238,0.003479
14.239,0.003959
14.24,0.004341
14.241,0.004781
14.242,0.004781
14.243,0.005183
14.244,0.005544
14.245,0.005926
14.246,0.005867
14.247,0.005867
14.248,0.006149
14.249,0.006011
14.25,0.006011
14.251,0.005834
14.252,0.006215
14.253,0.005998
14.254,0.005741
14.255,0.005741
14.256,0.005445
14.257,0.005445
14.258,0.00511
14.259,0.00511
14.26,0.004735
14.261,0.004321
14.262,0.004321
14.263,0.003867
14.264,0.003867
14.265,0.003374
14.266,0.002461
14.267,0.002461
14.268,0.001889
14.269,0.001507
14.27,0.000897
14.271,0.000897
14.272,0.000246
14.273,-0.000443
14.274,-0.000443
14.275,-0.001553
14.276,-0.001553
14.277,-0.002321
14.278,-0.002703
14.279,-0.00351
14.28,-0.004356
14.281,-0.005241
14.282,-0.005241
14.283,-0.006166
14.284,-0.006166
14.285,-0.007129
14.286,-0.006748
14.287,-0.00775
14.288,-0.007369
14.289,-0.00841
14.29,-0.00949
14.291,-0.009109
14.292,-0.009465
14.293,-0.009083
14.294,-0.009478
14.295,-0.009912
14.296,-0.009531
14.297,-0.010003
14.298,-0.00924
14.299,-0.009752
14.3,-0.010301
14.301,-0.01089
14.302,-0.009745
14.303,-0.010372
14.304,-0.009228
14.305,-0.009512
14.306,-0.008749
14.307,-0.009071
14.308,-0.007927
14.309,-0.008669
14.31,-0.009068
14.311,-0.007542
14.312,-0.008361
14.313,-0.008455
14.314,-0.007311
14.315,-0.008206
